0.118333 , -0.065 , 0.125827 , -0.0435641 , 0.118333 , -0.065 , 0.135522 , -0.0158526 , 0.157557 , 0.125131 , 0.26742 , 0.764407 , 0.136871 , -0.0157907 , 0.160336 , 0.133305 , 0.177575 , 0.018051 , -0.05
0.119167 , -0.065 , 0.127672 , -0.0424632 , 0.119167 , -0.065 , 0.138729 , -0.0131943 , 0.163281 , 0.140849 , 0.304999 , 0.80737 , 0.140137 , -0.0129737 , 0.166436 , 0.149452 , 0.18239 , 0.0249673 , -0.05
0.12 , -0.065 , 0.130022 , -0.0401539 , 0.12 , -0.065 , 0.142057 , -0.0102146 , 0.169651 , 0.157181 , 0.331991 , 0.825859 , 0.14353 , -0.00983009 , 0.173075 , 0.16597 , 0.187468 , 0.0323041 , 0
0.13 , -0.0433333 , 0.136732 , -0.0275328 , 0.13 , -0.0433333 , 0.145511 , -0.00692288 , 0.175392 , 0.171125 , 0.242171 , 0.568513 , 0.147038 , -0.0064076 , 0.177919 , 0.17734 , 0.192206 , 0.0386131 , 0
0.14 , -0.0216667 , 0.143936 , -0.0137436 , 0.14 , -0.0216667 , 0.14906 , -0.00340549 , 0.179228 , 0.179662 , 0.14136 , 0.28517 , 0.150623 , -0.00281436 , 0.180746 , 0.183043 , 0.196508 , 0.0436543 , 0
0.15 , 0 , 0.151164 , 9.47611e-05 , 0.15 , 0 , 0.152667 , 0.00022608 , 0.181056 , 0.18255 , 0.041447 , 0.00362235 , 0.154244 , 0.000836632 , 0.181575 , 0.183116 , 0.20034 , 0.0473236 , 0
0.16 , 0.0216667 , 0.158398 , 0.0139337 , 0.16 , 0.0216667 , 0.156289 , 0.0038591 , 0.180889 , 0.179807 , -0.0581633 , -0.277903 , 0.157861 , 0.00443277 , 0.180412 , 0.177558 , 0.203662 , 0.0495088 , 0
0.17 , 0.0433333 , 0.165622 , 0.0277247 , 0.17 , 0.0433333 , 0.159889 , 0.00738085 , 0.178726 , 0.171416 , -0.158131 , -0.561176 , 0.161436 , 0.00786109 , 0.177249 , 0.166334 , 0.206434 , 0.0500878 , 0
0.18 , 0.065 , 0.172406 , 0.0403489 , 0.18 , 0.065 , 0.163426 , 0.0106799 , 0.174667 , 0.15762 , -0.247724 , -0.818406 , 0.164929 , 0.0110135 , 0.172295 , 0.149966 , 0.208669 , 0.0490849 , 0.05
0.181667 , 0.065 , 0.175238 , 0.0426626 , 0.181667 , 0.065 , 0.166871 , 0.0136698 , 0.169882 , 0.141439 , -0.230792 , -0.799752 , 0.168327 , 0.0138423 , 0.167679 , 0.133971 , 0.210895 , 0.0478531 , 0.05
0.183333 , 0.065 , 0.177618 , 0.0437691 , 0.183333 , 0.065 , 0.170224 , 0.0163415 , 0.165535 , 0.125875 , -0.203951 , -0.756577 , 0.171638 , 0.0163598 , 0.1636 , 0.118839 , 0.21317 , 0.0465292 , 0.05
0.185 , 0.065 , 0.179967 , 0.0447561 , 0.185 , 0.065 , 0.173496 , 0.0187102 , 0.16171 , 0.111125 , -0.178516 , -0.718465 , 0.174872 , 0.0185823 , 0.160029 , 0.10447 , 0.215498 , 0.0451038 , 0.05
0.186667 , 0.065 , 0.182302 , 0.0456609 , 0.186667 , 0.065 , 0.176696 , 0.0207911 , 0.158378 , 0.0970801 , -0.154652 , -0.686022 , 0.178039 , 0.0205239 , 0.156936 , 0.0907497 , 0.21788 , 0.0435622 , 0.05
0.188333 , 0.065 , 0.184614 , 0.0464572 , 0.188333 , 0.065 , 0.179834 , 0.0225973 , 0.155513 , 0.0836382 , -0.131869 , -0.658163 , 0.18115 , 0.0221966 , 0.154299 , 0.0775864 , 0.220321 , 0.0418933 , 0.05
0.19 , 0.065 , 0.186904 , 0.0471383 , 0.19 , 0.065 , 0.182919 , 0.02414 , 0.153095 , 0.0707126 , -0.109904 , -0.634396 , 0.184212 , 0.0236109 , 0.152101 , 0.0648985 , 0.222825 , 0.0400865 , 0.05
0.191667 , 0.065 , 0.189172 , 0.0477064 , 0.191667 , 0.065 , 0.185961 , 0.0254287 , 0.15111 , 0.0582235 , -0.0885989 , -0.61452 , 0.187234 , 0.0247754 , 0.150329 , 0.0526081 , 0.225397 , 0.0381308 , 0.05
0.193333 , 0.065 , 0.191425 , 0.0481654 , 0.193333 , 0.065 , 0.188966 , 0.0264713 , 0.149546 , 0.0460941 , -0.0678249 , -0.598419 , 0.190225 , 0.0256972 , 0.148972 , 0.0406397 , 0.228044 , 0.0360143 , 0.05
0.195 , 0.065 , 0.193666 , 0.0485184 , 0.195 , 0.065 , 0.191945 , 0.0272744 , 0.148393 , 0.0342498 , -0.0474588 , -0.586008 , 0.193193 , 0.0263822 , 0.148023 , 0.0289195 , 0.230771 , 0.033724 , 0.05
0.196667 , 0.065 , 0.195897 , 0.0487682 , 0.196667 , 0.065 , 0.194905 , 0.0278427 , 0.147645 , 0.0226176 , -0.0273784 , -0.577219 , 0.196145 , 0.0268346 , 0.147476 , 0.0173752 , 0.233585 , 0.0312456 , 0.05
0.198333 , 0.065 , 0.198124 , 0.0489164 , 0.198333 , 0.065 , 0.197854 , 0.02818 , 0.147296 , 0.0111253 , -0.0074623 , -0.572003 , 0.199091 , 0.0270571 , 0.147326 , 0.00593509 , 0.236493 , 0.0285638 , 0.05
